player_id,experiment_group,country,platform,acquisition_channel,age_group,d1_retained,d3_retained,d7_retained,d14_retained,total_active_days,total_sessions,total_levels_completed,total_session_minutes,total_hints_used,total_ads_watched,purchase_count,revenue,is_payer
P00244,Free_Hint,India,Android,TikTok Ads,25-34,0,1,0,0,4,8,16,77.1,3,12,0,0.0,0
P00245,Daily_Reward,Canada,Android,Organic,25-34,0,0,0,0,2,5,14,77.0,0,7,0,0.0,0
P00246,Control,United States,Android,Meta Ads,25-34,0,0,0,0,3,5,19,30.7,1,7,1,1.99,1
P00247,Free_Hint,Canada,Android,Organic,45+,0,0,1,0,4,9,23,102.0,2,11,0,0.0,0
P00248,Control,India,Android,Referral,18-24,0,1,0,0,4,8,24,121.7,3,10,0,0.0,0
P00249,Daily_Reward,Australia,Android,Meta Ads,25-34,1,0,0,1,6,12,27,80.5,3,15,0,0.0,0
P00250,Control,United States,Android,Meta Ads,25-34,0,0,0,0,1,3,4,37.7,0,3,0,0.0,0
P00251,Free_Hint,Canada,iOS,Meta Ads,25-34,0,0,0,0,5,10,28,98.0,2,15,0,0.0,0
P00252,Free_Hint,India,Android,Meta Ads,25-34,0,0,0,0,2,5,9,43.199999999999996,1,8,0,0.0,0
P00253,Daily_Reward,United States,Android,Google Ads,18-24,1,0,1,0,6,15,31,131.7,7,22,1,8.39,1
P00254,Daily_Reward,India,Android,Meta Ads,18-24,0,0,1,0,5,13,30,249.79999999999998,6,17,0,0.0,0
P00255,Daily_Reward,India,Android,Meta Ads,35-44,0,1,0,0,3,6,21,46.3,4,8,0,0.0,0
P00256,Control,United Kingdom,Android,Google Ads,45+,0,0,0,0,4,10,19,134.7,5,20,0,0.0,0
P00257,Control,Australia,Android,Meta Ads,25-34,1,0,0,0,4,6,10,64.7,2,8,0,0.0,0
P00258,Free_Hint,India,iOS,Organic,45+,0,1,0,0,8,25,68,324.70000000000005,4,26,0,0.0,0
P00259,Daily_Reward,India,Android,Organic,18-24,0,0,0,0,5,15,37,202.60000000000002,0,20,0,0.0,0
P00260,Free_Hint,India,Android,Meta Ads,45+,0,0,0,0,3,10,11,87.1,2,16,0,0.0,0
P00261,Control,India,iOS,Organic,18-24,1,0,1,0,6,25,46,364.4,4,27,0,0.0,0
P00262,Daily_Reward,India,Android,Meta Ads,18-24,1,0,0,0,5,10,46,142.6,4,22,0,0.0,0
P00263,Control,India,Android,Organic,25-34,1,0,0,0,7,25,42,297.3,5,30,0,0.0,0
P00264,Control,Canada,Android,Referral,25-34,1,0,1,0,4,9,19,65.69999999999999,1,13,0,0.0,0
P00265,Daily_Reward,India,iOS,Google Ads,18-24,1,0,0,0,3,12,11,92.3,2,13,0,0.0,0
P00266,Daily_Reward,India,Android,Organic,25-34,1,1,0,0,4,12,31,126.3,2,18,0,0.0,0
P00267,Free_Hint,India,Android,Organic,25-34,1,0,0,0,6,21,49,315.4,6,17,0,0.0,0
P00268,Control,India,iOS,TikTok Ads,25-34,1,0,0,0,5,8,23,70.9,2,11,0,0.0,0
P00269,Control,Canada,Android,Google Ads,35-44,1,0,0,0,9,24,56,200.79999999999998,3,42,0,0.0,0
P00270,Control,United States,Android,Organic,25-34,1,0,0,0,3,6,9,113.4,0,4,0,0.0,0
P00271,Daily_Reward,Australia,Android,TikTok Ads,25-34,0,0,1,1,5,6,31,49.0,12,10,0,0.0,0
P00272,Free_Hint,India,iOS,Google Ads,25-34,0,1,0,0,3,10,20,50.1,3,14,0,0.0,0
P00273,Daily_Reward,India,Android,Organic,18-24,1,0,0,0,2,5,9,35.1,1,10,0,0.0,0
P00274,Control,United States,Android,Meta Ads,45+,1,1,0,0,5,11,31,82.9,5,19,0,0.0,0
P00275,Control,Canada,iOS,Referral,45+,1,0,0,1,7,23,74,250.0,8,25,0,0.0,0
P00276,Daily_Reward,Australia,Android,Organic,25-34,0,0,0,0,6,10,43,75.2,6,11,0,0.0,0
P00277,Daily_Reward,India,iOS,TikTok Ads,18-24,0,1,0,0,4,4,15,30.5,4,4,0,0.0,0
P00278,Control,India,Android,Google Ads,35-44,0,1,0,0,3,6,15,21.5,2,9,0,0.0,0
P00279,Control,India,Android,Meta Ads,18-24,0,1,0,0,7,18,52,177.3,11,19,0,0.0,0
P00280,Control,Australia,Android,Organic,18-24,0,0,0,0,2,3,9,15.600000000000001,1,4,0,0.0,0
P00281,Control,India,Android,Meta Ads,25-34,0,0,0,0,3,8,28,69.30000000000001,5,12,0,0.0,0
P00282,Free_Hint,United States,Android,Organic,18-24,1,0,0,0,7,23,71,389.9,3,22,0,0.0,0
P00283,Control,India,Android,Organic,18-24,1,1,0,0,7,19,48,265.9,8,22,0,0.0,0
P00284,Daily_Reward,United States,Android,Google Ads,35-44,0,1,0,0,5,15,31,224.5,5,28,0,0.0,0
P00285,Control,Australia,Android,Meta Ads,35-44,0,0,1,1,6,13,35,177.20000000000002,6,25,0,0.0,0
P00286,Control,India,iOS,Google Ads,35-44,0,0,1,0,4,4,13,37.400000000000006,3,7,0,0.0,0
P00287,Free_Hint,India,Android,Meta Ads,25-34,0,1,1,0,6,13,46,85.6,6,16,0,0.0,0
P00288,Control,Canada,iOS,Referral,35-44,0,0,0,1,2,2,14,27.7,1,5,0,0.0,0
P00289,Control,India,iOS,Google Ads,25-34,1,0,0,0,7,14,59,153.4,5,20,0,0.0,0
P00290,Control,United States,iOS,TikTok Ads,25-34,1,0,0,0,4,5,22,36.5,2,1,0,0.0,0
P00291,Free_Hint,United States,iOS,Organic,35-44,0,1,0,0,4,7,24,75.8,5,9,0,0.0,0
P00292,Daily_Reward,India,iOS,Organic,25-34,0,0,0,0,4,15,23,210.6,4,18,2,18.88,1
P00293,Free_Hint,United States,Android,Referral,18-24,1,0,0,0,5,20,40,274.79999999999995,3,21,0,0.0,0
P00294,Control,India,iOS,Organic,35-44,1,1,0,1,9,31,68,393.6,9,30,0,0.0,0
P00295,Free_Hint,Canada,Android,Google Ads,18-24,0,0,0,0,2,2,9,13.7,2,1,0,0.0,0
P00296,Free_Hint,Australia,Android,Referral,18-24,0,0,1,0,5,17,35,164.6,3,23,0,0.0,0
P00297,Free_Hint,India,iOS,Google Ads,18-24,1,0,0,0,5,13,28,173.2,4,14,0,0.0,0
P00298,Control,United Kingdom,Android,TikTok Ads,25-34,0,1,0,0,4,12,28,49.5,2,16,0,0.0,0
P00299,Control,Australia,Android,Meta Ads,25-34,0,0,0,1,3,7,13,21.400000000000002,5,6,0,0.0,0
P00300,Daily_Reward,India,iOS,Organic,25-34,0,0,0,0,3,8,19,20.3,2,9,0,0.0,0
P00301,Daily_Reward,Australia,Android,Google Ads,18-24,0,1,0,0,4,10,31,95.9,2,16,0,0.0,0
P00302,Daily_Reward,United Kingdom,Android,Meta Ads,25-34,1,1,0,0,7,13,46,97.0,5,19,0,0.0,0
P00303,Control,United States,iOS,Organic,18-24,0,0,0,0,3,9,24,23.7,2,10,0,0.0,0
P00304,Daily_Reward,Australia,Android,Meta Ads,35-44,1,1,1,0,7,19,36,214.3,6,34,0,0.0,0
P00305,Free_Hint,United Kingdom,iOS,Google Ads,25-34,1,0,0,0,4,15,28,54.9,3,26,0,0.0,0
P00306,Daily_Reward,Canada,Android,Organic,45+,0,0,0,0,2,5,16,22.1,3,10,0,0.0,0
P00307,Daily_Reward,United States,iOS,Meta Ads,18-24,0,0,0,0,3,7,20,36.1,0,5,1,5.24,1
P00308,Daily_Reward,Canada,Android,Google Ads,35-44,1,0,0,0,5,10,39,37.4,5,11,1,3.14,1
P00309,Daily_Reward,Australia,Android,Meta Ads,18-24,0,0,1,0,4,12,18,74.7,4,15,0,0.0,0
P00310,Control,United Kingdom,iOS,Organic,18-24,1,0,1,0,4,11,22,86.8,0,15,0,0.0,0
P00311,Daily_Reward,India,Android,Organic,18-24,1,0,0,0,6,14,40,73.0,3,29,0,0.0,0
P00312,Daily_Reward,India,iOS,Referral,18-24,0,0,1,0,5,16,33,245.0,2,26,0,0.0,0
P00313,Control,India,Android,TikTok Ads,35-44,1,1,0,1,5,10,31,139.4,3,18,0,0.0,0
P00314,Free_Hint,United States,Android,Meta Ads,18-24,1,1,0,0,4,8,15,89.3,0,13,0,0.0,0
P00315,Control,India,Android,Organic,18-24,0,0,0,0,3,8,18,119.1,4,7,0,0.0,0
P00316,Control,India,iOS,Google Ads,18-24,0,0,0,0,4,7,21,39.7,3,10,0,0.0,0
P00317,Daily_Reward,Canada,iOS,Google Ads,25-34,0,1,0,0,3,5,20,28.7,3,10,0,0.0,0
P00318,Daily_Reward,United States,Android,Google Ads,45+,0,0,0,0,3,8,23,82.6,3,13,0,0.0,0
P00319,Free_Hint,United Kingdom,Android,Organic,25-34,1,0,0,0,3,4,16,30.8,1,5,0,0.0,0
P00320,Free_Hint,Australia,iOS,Organic,35-44,1,0,0,0,2,2,16,10.1,1,2,0,0.0,0
P00321,Daily_Reward,United States,Android,TikTok Ads,18-24,0,1,0,0,3,6,22,42.6,3,5,0,0.0,0
P00322,Control,Canada,Android,Google Ads,18-24,1,0,0,0,4,11,28,79.5,3,20,0,0.0,0
P00323,Free_Hint,United States,iOS,TikTok Ads,25-34,1,1,1,0,6,12,31,112.3,2,19,0,0.0,0
P00324,Control,Canada,iOS,Google Ads,25-34,0,0,0,1,2,6,7,62.4,2,7,0,0.0,0
P00325,Free_Hint,India,Android,Meta Ads,18-24,1,0,1,0,4,12,31,206.7,4,13,2,16.9,1
P00326,Daily_Reward,India,Android,Organic,18-24,1,0,0,1,6,13,43,98.10000000000001,4,11,0,0.0,0
P00327,Control,India,iOS,Meta Ads,25-34,0,0,0,0,1,2,4,3.2,0,6,0,0.0,0
P00328,Free_Hint,India,iOS,Referral,35-44,1,0,0,0,3,10,20,56.8,1,12,0,0.0,0
P00329,Free_Hint,Australia,Android,TikTok Ads,25-34,0,0,0,0,4,5,15,45.9,2,3,0,0.0,0
P00330,Free_Hint,Australia,Android,Google Ads,18-24,0,0,0,1,3,6,17,48.9,0,10,0,0.0,0
P00331,Daily_Reward,United Kingdom,Android,Organic,25-34,1,0,0,0,3,6,10,60.3,1,8,0,0.0,0
P00332,Control,India,Android,Google Ads,35-44,1,0,0,0,4,9,32,44.6,2,14,0,0.0,0
P00333,Free_Hint,United States,Android,Referral,35-44,0,1,0,0,4,6,27,25.5,1,10,0,0.0,0
P00334,Free_Hint,United States,Android,Google Ads,18-24,0,0,0,0,1,1,4,16.3,1,0,0,0.0,0
P00335,Free_Hint,India,iOS,Google Ads,18-24,1,0,0,0,4,6,28,94.10000000000001,1,4,0,0.0,0
P00336,Free_Hint,United Kingdom,Android,Organic,18-24,0,0,0,0,2,2,12,27.6,2,3,0,0.0,0
P00337,Free_Hint,India,iOS,Google Ads,25-34,0,0,0,0,3,6,23,90.0,4,6,0,0.0,0
P00338,Daily_Reward,India,Android,Google Ads,18-24,0,0,0,0,4,11,19,121.1,3,16,0,0.0,0
P00339,Control,United States,iOS,Google Ads,25-34,0,0,0,0,1,3,6,23.9,1,7,0,0.0,0
P00340,Free_Hint,United States,Android,Organic,45+,0,1,1,0,6,18,30,299.40000000000003,2,34,0,0.0,0
P00341,Daily_Reward,United Kingdom,Android,Meta Ads,18-24,0,0,0,0,1,1,5,11.1,0,1,0,0.0,0
P00342,Daily_Reward,United States,iOS,Referral,18-24,0,1,0,0,5,17,35,160.4,2,29,1,3.14,1
P00343,Daily_Reward,India,Android,Meta Ads,25-34,0,0,1,0,5,13,57,135.2,4,13,0,0.0,0
P00344,Free_Hint,India,Android,Organic,25-34,0,0,0,0,1,4,11,26.0,2,2,0,0.0,0
P00345,Control,United Kingdom,Android,Meta Ads,25-34,0,0,0,0,3,8,17,45.1,5,17,0,0.0,0
P00346,Control,India,iOS,Referral,25-34,0,0,0,0,2,2,5,4.9,3,2,0,0.0,0
P00347,Control,United States,Android,Meta Ads,25-34,0,0,1,0,3,5,12,45.1,3,7,0,0.0,0
P00348,Control,United Kingdom,Android,TikTok Ads,25-34,0,0,0,0,2,7,12,72.7,2,12,0,0.0,0
P00349,Daily_Reward,India,iOS,Google Ads,25-34,0,0,0,0,2,7,14,151.3,1,6,0,0.0,0
P00350,Control,United States,iOS,Organic,35-44,0,0,1,0,3,4,13,60.699999999999996,2,6,0,0.0,0
P00351,Control,United States,iOS,Google Ads,25-34,0,0,0,0,2,3,16,41.6,3,7,0,0.0,0
P00352,Control,Australia,Android,Organic,35-44,1,1,0,0,6,17,41,257.8,5,19,0,0.0,0
P00353,Control,Australia,Android,Meta Ads,25-34,0,0,0,0,2,6,8,45.400000000000006,1,11,0,0.0,0
P00354,Free_Hint,Australia,Android,Organic,35-44,0,1,0,1,4,7,29,42.8,3,10,0,0.0,0
P00355,Control,India,Android,TikTok Ads,35-44,0,1,0,0,4,13,21,157.7,3,18,0,0.0,0
P00356,Daily_Reward,United States,iOS,Meta Ads,18-24,1,0,0,0,4,10,33,54.5,6,10,1,3.14,1
P00357,Control,United States,Android,Organic,45+,0,0,0,0,2,3,13,35.900000000000006,0,5,0,0.0,0
P00358,Daily_Reward,United Kingdom,Android,Organic,45+,0,0,0,0,3,12,24,114.5,1,18,0,0.0,0
P00359,Daily_Reward,India,Android,Meta Ads,25-34,1,0,0,0,4,7,25,57.5,1,7,2,20.98,1
P00360,Free_Hint,Australia,iOS,Referral,45+,0,1,0,0,3,7,15,38.900000000000006,2,10,0,0.0,0
P00361,Control,United States,Android,Google Ads,18-24,0,1,0,0,5,10,28,60.400000000000006,5,11,1,2.99,1
P00362,Control,India,Android,Organic,25-34,1,0,0,0,5,8,32,103.6,3,12,1,4.99,1
P00363,Control,Australia,iOS,Referral,25-34,0,0,0,0,1,2,2,4.5,0,3,0,0.0,0
P00364,Daily_Reward,Australia,Android,Google Ads,18-24,0,0,0,0,4,10,15,59.400000000000006,2,21,0,0.0,0
P00365,Daily_Reward,India,Android,Google Ads,18-24,0,0,0,0,1,2,5,9.8,3,2,0,0.0,0
P00366,Free_Hint,Canada,Android,Organic,18-24,0,0,1,0,5,12,25,82.8,2,18,0,0.0,0
P00367,Control,Australia,Android,TikTok Ads,25-34,0,0,0,0,3,9,16,45.6,1,18,0,0.0,0
P00368,Free_Hint,India,Android,Organic,35-44,1,0,0,0,3,7,22,112.1,1,5,0,0.0,0
P00369,Daily_Reward,Australia,Android,Meta Ads,25-34,1,0,1,1,7,22,56,350.7,8,38,0,0.0,0
P00370,Free_Hint,United Kingdom,Android,Meta Ads,25-34,0,0,1,0,7,22,55,154.2,6,35,0,0.0,0
P00371,Control,United States,iOS,TikTok Ads,25-34,0,0,0,0,3,5,9,35.1,1,8,0,0.0,0
P00372,Daily_Reward,India,iOS,Organic,45+,0,0,0,0,3,9,17,68.5,3,16,0,0.0,0
P00373,Control,India,Android,Google Ads,45+,0,0,0,0,2,3,10,20.0,1,4,0,0.0,0
P00374,Free_Hint,United States,Android,TikTok Ads,25-34,1,0,0,0,6,18,46,202.3,6,19,0,0.0,0
P00375,Daily_Reward,India,Android,Meta Ads,35-44,0,0,0,0,3,6,26,42.2,4,7,1,5.24,1
P00376,Free_Hint,United States,Android,Google Ads,25-34,0,0,0,0,4,4,20,28.5,0,11,0,0.0,0
P00377,Daily_Reward,Australia,iOS,Meta Ads,25-34,0,1,1,0,7,25,63,341.3,5,33,0,0.0,0
P00378,Daily_Reward,India,iOS,Meta Ads,18-24,0,1,0,0,4,12,33,108.9,3,12,0,0.0,0
P00379,Control,Canada,Android,Referral,35-44,0,0,0,0,1,2,1,19.3,1,3,0,0.0,0
P00380,Daily_Reward,Australia,iOS,TikTok Ads,25-34,0,0,0,0,1,1,3,2.6,0,1,0,0.0,0
P00381,Daily_Reward,India,Android,TikTok Ads,18-24,0,0,1,1,5,11,22,105.8,3,15,0,0.0,0
P00382,Control,India,Android,TikTok Ads,25-34,1,0,0,0,2,4,9,30.5,4,0,0,0.0,0
P00383,Free_Hint,United Kingdom,Android,Google Ads,35-44,1,0,0,0,5,21,54,382.29999999999995,5,21,0,0.0,0
P00384,Daily_Reward,India,Android,TikTok Ads,35-44,0,1,1,1,10,24,80,272.1,5,32,0,0.0,0
P00385,Control,India,Android,TikTok Ads,25-34,0,0,0,0,3,9,12,106.9,1,13,0,0.0,0
P00386,Free_Hint,United States,iOS,Meta Ads,35-44,0,0,0,0,1,6,5,50.0,0,4,0,0.0,0
P00387,Free_Hint,Canada,iOS,Referral,25-34,0,0,1,0,5,10,34,92.6,3,11,0,0.0,0
P00388,Control,India,Android,Meta Ads,45+,1,1,0,0,4,7,23,59.6,4,13,0,0.0,0
P00389,Free_Hint,Canada,Android,TikTok Ads,25-34,1,0,0,0,3,7,16,88.8,1,11,0,0.0,0
P00390,Control,Canada,iOS,Meta Ads,25-34,0,0,0,0,2,6,15,41.9,2,5,0,0.0,0
P00391,Daily_Reward,India,Android,Organic,35-44,0,0,0,0,2,6,8,36.900000000000006,3,13,0,0.0,0
P00392,Daily_Reward,United Kingdom,iOS,Organic,18-24,0,0,0,0,2,5,15,63.300000000000004,3,14,0,0.0,0
P00393,Free_Hint,India,Android,TikTok Ads,18-24,0,0,0,0,1,3,14,42.2,1,8,0,0.0,0
P00394,Daily_Reward,United States,iOS,TikTok Ads,35-44,1,1,0,0,5,13,40,151.8,4,11,0,0.0,0
P00395,Daily_Reward,United States,Android,Referral,25-34,0,0,0,0,4,10,28,60.5,1,18,0,0.0,0
P00396,Free_Hint,Canada,Android,Meta Ads,18-24,0,0,0,0,2,3,9,13.7,1,4,0,0.0,0
P00397,Free_Hint,Australia,Android,Organic,25-34,0,0,0,0,3,9,23,51.6,3,11,0,0.0,0
P00398,Daily_Reward,Australia,Android,TikTok Ads,45+,1,0,0,0,3,13,18,92.0,1,16,0,0.0,0
P00399,Daily_Reward,Canada,iOS,Meta Ads,18-24,0,0,0,0,1,2,3,3.2,0,4,0,0.0,0
P00400,Daily_Reward,Australia,Android,Referral,25-34,1,1,1,0,9,25,80,295.1,7,33,0,0.0,0
P00401,Free_Hint,India,Android,Organic,25-34,0,0,0,0,4,12,30,113.7,4,10,0,0.0,0
P00402,Free_Hint,India,Android,TikTok Ads,35-44,0,0,0,0,3,4,7,14.200000000000001,1,7,0,0.0,0
P00403,Control,United States,Android,Organic,25-34,0,1,0,0,6,18,58,274.8,3,15,0,0.0,0
P00404,Control,India,Android,Google Ads,25-34,0,0,0,0,5,10,22,101.0,6,15,0,0.0,0
P00405,Control,India,Android,Organic,35-44,0,0,1,0,3,4,10,40.7,3,3,0,0.0,0
P00406,Daily_Reward,United States,iOS,Google Ads,45+,0,0,0,0,3,5,17,46.8,3,6,0,0.0,0
P00407,Control,Australia,Android,Meta Ads,35-44,0,0,0,0,3,5,22,30.9,2,7,1,4.99,1
P00408,Free_Hint,Canada,Android,Meta Ads,35-44,0,0,0,0,3,10,25,105.6,4,11,0,0.0,0
P00409,Daily_Reward,Canada,Android,Google Ads,25-34,0,0,0,0,3,6,18,68.2,1,11,0,0.0,0
P00410,Free_Hint,India,Android,Meta Ads,35-44,0,0,0,0,2,3,16,15.0,3,3,0,0.0,0
P00411,Daily_Reward,India,Android,Organic,35-44,0,0,0,0,2,6,15,73.0,3,8,0,0.0,0
P00412,Control,India,Android,Organic,35-44,0,0,0,0,6,15,38,153.5,3,19,0,0.0,0
P00413,Daily_Reward,Australia,Android,TikTok Ads,35-44,0,0,1,0,3,6,23,73.1,1,7,0,0.0,0
P00414,Free_Hint,India,Android,Meta Ads,45+,1,0,0,0,5,10,30,81.2,2,11,0,0.0,0
P00415,Daily_Reward,India,Android,Google Ads,35-44,0,0,0,0,3,4,17,25.5,1,9,0,0.0,0
P00416,Daily_Reward,India,Android,Meta Ads,45+,0,0,0,0,3,10,31,124.69999999999999,6,14,0,0.0,0
P00417,Free_Hint,India,iOS,Organic,35-44,0,0,0,0,1,3,8,34.8,0,5,0,0.0,0
P00418,Control,United Kingdom,Android,Google Ads,35-44,0,0,0,0,5,12,36,98.2,2,12,0,0.0,0
P00419,Control,India,Android,Organic,18-24,1,0,0,0,2,8,13,18.7,0,8,0,0.0,0
P00420,Daily_Reward,Australia,Android,Meta Ads,25-34,0,0,0,0,4,11,28,94.69999999999999,5,15,0,0.0,0
P00421,Daily_Reward,India,Android,Organic,18-24,1,0,0,0,4,7,21,53.300000000000004,4,11,0,0.0,0
P00422,Free_Hint,India,Android,Organic,25-34,0,1,0,0,2,2,8,12.6,3,0,0,0.0,0
P00423,Free_Hint,United States,Android,Google Ads,25-34,0,0,0,0,4,8,21,44.7,3,11,0,0.0,0
P00424,Daily_Reward,India,Android,Google Ads,25-34,0,0,0,0,2,4,9,22.7,2,7,0,0.0,0
P00425,Free_Hint,United States,Android,Meta Ads,25-34,0,0,0,0,4,12,24,60.4,6,13,0,0.0,0
P00426,Control,Australia,iOS,Organic,45+,0,1,1,0,6,22,56,337.09999999999997,5,26,0,0.0,0
P00427,Daily_Reward,India,Android,Organic,18-24,0,0,0,0,3,9,21,88.3,3,13,0,0.0,0
P00428,Control,Australia,iOS,Organic,35-44,0,0,0,0,3,9,16,84.9,1,12,0,0.0,0
P00429,Daily_Reward,United States,Android,Google Ads,25-34,0,0,0,0,3,9,20,35.8,5,12,0,0.0,0
P00430,Free_Hint,United Kingdom,iOS,Organic,18-24,0,0,0,0,1,1,4,13.9,0,0,0,0.0,0
P00431,Control,United Kingdom,Android,Google Ads,18-24,0,1,1,0,5,13,34,243.0,5,19,0,0.0,0
P00432,Free_Hint,India,Android,TikTok Ads,25-34,0,0,0,0,1,2,1,3.5,0,3,0,0.0,0
P00433,Daily_Reward,Canada,Android,Meta Ads,25-34,0,0,1,0,7,24,56,215.1,9,39,0,0.0,0
P00434,Free_Hint,Canada,Android,Organic,18-24,0,0,0,0,3,7,18,74.0,0,11,0,0.0,0
P00435,Daily_Reward,Australia,iOS,Meta Ads,35-44,1,0,0,0,5,9,39,55.7,7,8,0,0.0,0
P00436,Control,India,Android,Google Ads,25-34,0,0,0,0,2,4,16,40.5,0,6,0,0.0,0
P00437,Control,Canada,iOS,Google Ads,25-34,0,0,0,0,3,5,10,82.5,2,10,0,0.0,0
P00438,Daily_Reward,India,Android,Organic,35-44,0,1,0,0,3,3,15,32.400000000000006,2,5,0,0.0,0
P00439,Control,United States,Android,Referral,25-34,0,0,0,0,4,10,15,48.9,1,11,0,0.0,0
P00440,Control,India,Android,Google Ads,45+,0,0,0,0,2,5,11,37.6,1,5,0,0.0,0
P00441,Free_Hint,India,Android,TikTok Ads,18-24,1,0,0,0,10,42,137,660.4,3,31,0,0.0,0
P00442,Free_Hint,India,Android,Referral,45+,0,1,0,0,5,12,53,142.2,9,11,0,0.0,0
P00443,Daily_Reward,United Kingdom,iOS,Organic,18-24,1,0,1,0,5,13,37,62.5,4,18,0,0.0,0
P00444,Daily_Reward,India,Android,Meta Ads,18-24,0,0,1,0,5,14,33,153.79999999999998,4,15,0,0.0,0
P00445,Free_Hint,United States,Android,Organic,18-24,0,0,0,0,3,8,25,161.3,6,12,0,0.0,0
P00446,Free_Hint,India,Android,Google Ads,25-34,0,0,0,0,5,12,25,69.0,1,16,0,0.0,0
P00447,Daily_Reward,India,iOS,TikTok Ads,18-24,0,1,0,0,4,4,27,18.6,4,6,0,0.0,0
P00448,Free_Hint,India,iOS,Meta Ads,25-34,0,0,0,0,3,5,10,73.6,2,9,0,0.0,0
P00449,Daily_Reward,United Kingdom,iOS,TikTok Ads,25-34,1,0,0,0,4,8,33,29.099999999999998,2,8,0,0.0,0
P00450,Daily_Reward,United States,Android,Organic,18-24,0,0,0,0,3,9,24,49.7,4,10,0,0.0,0
P00451,Control,India,iOS,TikTok Ads,25-34,1,0,0,0,4,8,30,64.7,1,12,0,0.0,0
P00452,Control,India,iOS,Referral,25-34,1,0,0,0,5,14,36,95.69999999999999,5,26,0,0.0,0
P00453,Free_Hint,India,Android,Referral,18-24,1,1,0,0,4,5,29,26.8,2,10,0,0.0,0
P00454,Daily_Reward,India,Android,Meta Ads,25-34,0,0,0,0,6,18,34,157.7,2,25,0,0.0,0
P00455,Control,Canada,Android,Referral,18-24,0,0,0,0,1,5,6,87.8,3,8,0,0.0,0
P00456,Control,India,iOS,Organic,25-34,0,0,0,0,3,7,9,79.9,1,11,0,0.0,0
P00457,Free_Hint,United States,Android,Organic,25-34,1,0,0,0,5,11,36,111.5,1,10,0,0.0,0
P00458,Daily_Reward,Canada,Android,Organic,25-34,0,0,0,0,6,17,52,108.4,5,25,0,0.0,0
P00459,Daily_Reward,United States,Android,Referral,45+,0,0,0,0,2,2,7,4.4,3,4,0,0.0,0
P00460,Control,United States,Android,Meta Ads,35-44,0,0,0,0,1,1,4,4.8,1,1,0,0.0,0
P00461,Daily_Reward,United Kingdom,Android,Referral,25-34,0,0,0,1,5,21,51,383.2,8,30,0,0.0,0
P00462,Daily_Reward,United Kingdom,Android,Organic,18-24,0,1,0,0,3,4,15,14.8,1,15,0,0.0,0
P00463,Control,United States,Android,Organic,35-44,0,1,0,0,3,3,21,39.7,4,7,1,2.99,1
P00464,Control,India,Android,Google Ads,25-34,0,1,0,0,4,10,35,169.0,1,14,0,0.0,0
P00465,Daily_Reward,India,iOS,Organic,18-24,0,1,0,0,6,15,28,77.8,5,15,1,3.14,1
P00466,Control,Australia,iOS,Organic,18-24,0,1,0,0,3,13,20,60.5,3,23,0,0.0,0
P00467,Control,United Kingdom,Android,Organic,25-34,0,0,0,0,4,10,26,59.1,3,15,0,0.0,0
P00468,Control,India,iOS,Referral,18-24,0,1,0,0,4,5,18,43.9,3,8,0,0.0,0
P00469,Free_Hint,United States,Android,Organic,18-24,0,0,0,0,4,7,31,72.1,3,7,0,0.0,0
P00470,Control,India,Android,Meta Ads,35-44,0,0,0,0,2,3,3,5.2,0,7,0,0.0,0
P00471,Control,India,iOS,Organic,18-24,0,0,0,0,1,1,2,11.6,1,2,0,0.0,0
P00472,Daily_Reward,United States,Android,Referral,45+,0,0,0,0,3,5,14,41.6,2,10,0,0.0,0
P00473,Daily_Reward,Canada,Android,Organic,18-24,0,0,0,0,7,20,58,293.3,6,15,0,0.0,0
P00474,Daily_Reward,India,Android,Organic,18-24,0,0,0,1,6,15,39,211.5,3,18,0,0.0,0
P00475,Daily_Reward,United States,iOS,TikTok Ads,45+,1,1,0,0,7,24,70,261.2,5,25,0,0.0,0
P00476,Free_Hint,United States,Android,Google Ads,25-34,1,0,0,1,7,18,62,241.7,8,29,0,0.0,0
P00477,Control,India,Android,Meta Ads,35-44,0,0,0,0,1,1,7,5.8,3,1,0,0.0,0
P00478,Free_Hint,Australia,Android,Organic,25-34,0,0,0,0,3,8,9,62.2,0,10,0,0.0,0
P00479,Daily_Reward,United States,Android,Google Ads,25-34,1,0,0,0,4,9,18,167.5,5,8,0,0.0,0
P00480,Daily_Reward,United States,iOS,Google Ads,18-24,0,1,0,0,4,12,27,134.8,4,17,0,0.0,0
P00481,Free_Hint,India,iOS,Google Ads,35-44,1,0,1,0,9,31,71,224.0,9,31,2,6.56,1
P00482,Free_Hint,United States,iOS,Google Ads,25-34,0,0,1,0,5,15,33,177.3,3,30,0,0.0,0
P00483,Free_Hint,India,Android,Referral,25-34,1,0,0,0,6,16,35,122.4,5,23,0,0.0,0
P00484,Daily_Reward,United States,Android,TikTok Ads,35-44,0,0,0,0,2,4,12,18.1,1,4,0,0.0,0
P00485,Daily_Reward,United States,Android,Organic,35-44,0,0,0,0,2,5,16,23.400000000000002,5,8,0,0.0,0
P00486,Free_Hint,India,Android,Google Ads,25-34,0,0,0,0,5,11,24,100.2,4,13,0,0.0,0
P00487,Control,India,iOS,Google Ads,18-24,0,0,0,0,2,4,4,27.9,0,3,0,0.0,0
P00488,Free_Hint,Australia,iOS,Organic,25-34,1,0,0,0,6,17,46,190.3,6,26,0,0.0,0
