transaction_id,player_id,transaction_date,transaction_type,amount
T002068,P23807,2026-01-09,In-App Purchase,4.99
T002069,P23825,2026-01-22,In-App Purchase,3.14
T002070,P23871,2026-01-04,In-App Purchase,10.49
T002071,P23871,2026-01-20,In-App Purchase,8.39
T002072,P24003,2026-01-05,In-App Purchase,5.24
T002073,P24003,2026-01-05,In-App Purchase,5.24
T002074,P24003,2026-01-05,In-App Purchase,2.09
T002075,P24011,2026-01-12,In-App Purchase,7.99
T002076,P24017,2026-01-24,In-App Purchase,9.99
T002077,P24021,2026-01-06,In-App Purchase,2.81
T002078,P24021,2026-01-06,In-App Purchase,4.69
T002079,P24021,2026-01-09,In-App Purchase,7.51
T002080,P24048,2026-01-13,In-App Purchase,4.69
T002081,P24048,2026-01-17,In-App Purchase,7.51
T002082,P24048,2026-01-17,In-App Purchase,2.81
T002083,P24057,2026-01-06,In-App Purchase,10.49
T002084,P24057,2026-01-20,In-App Purchase,3.14
T002085,P24072,2026-01-01,In-App Purchase,2.09
T002086,P24093,2026-01-04,In-App Purchase,5.24
T002087,P24093,2026-01-04,In-App Purchase,3.14
T002088,P24136,2026-01-20,In-App Purchase,5.24
T002089,P24160,2026-01-05,In-App Purchase,4.69
T002090,P24195,2026-02-02,In-App Purchase,4.69
T002091,P24202,2026-01-09,In-App Purchase,9.39
T002092,P24202,2026-01-05,In-App Purchase,1.87
T002093,P24213,2026-01-27,In-App Purchase,1.87
T002094,P24215,2026-01-14,In-App Purchase,3.14
T002095,P24215,2026-01-17,In-App Purchase,15.74
T002096,P24224,2026-01-07,In-App Purchase,1.87
T002097,P24224,2026-01-05,In-App Purchase,2.81
T002098,P24236,2026-01-19,In-App Purchase,3.14
T002099,P24266,2026-01-13,In-App Purchase,2.99
T002100,P24266,2026-01-10,In-App Purchase,7.99
T002101,P24277,2026-01-09,In-App Purchase,4.99
T002102,P24277,2026-01-07,In-App Purchase,4.99
T002103,P24277,2026-01-07,In-App Purchase,9.99
T002104,P24308,2026-01-19,In-App Purchase,2.09
T002105,P24311,2026-01-18,In-App Purchase,8.39
T002106,P24374,2026-01-17,In-App Purchase,4.69
T002107,P24377,2026-01-06,In-App Purchase,4.69
T002108,P24380,2026-01-07,In-App Purchase,8.39
T002109,P24380,2026-01-07,In-App Purchase,2.09
T002110,P24383,2026-02-01,In-App Purchase,3.14
T002111,P24383,2026-01-15,In-App Purchase,8.39
T002112,P24384,2026-01-15,In-App Purchase,5.24
T002113,P24402,2026-01-15,In-App Purchase,2.81
T002114,P24407,2026-01-04,In-App Purchase,2.81
T002115,P24417,2026-01-18,In-App Purchase,2.81
T002116,P24440,2026-01-14,In-App Purchase,8.39
T002117,P24440,2026-01-10,In-App Purchase,10.49
T002118,P24441,2026-01-25,In-App Purchase,7.99
T002119,P24452,2026-01-03,In-App Purchase,2.09
T002120,P24465,2026-01-19,In-App Purchase,7.99
T002121,P24465,2026-01-17,In-App Purchase,4.99
T002122,P24465,2026-02-01,In-App Purchase,2.99
T002123,P24471,2026-01-06,In-App Purchase,3.14
T002124,P24471,2026-01-22,In-App Purchase,5.24
T002125,P24476,2026-01-09,In-App Purchase,5.24
T002126,P24476,2026-01-11,In-App Purchase,8.39
T002127,P24510,2026-01-12,In-App Purchase,14.09
T002128,P24510,2026-01-13,In-App Purchase,4.69
T002129,P24510,2026-01-15,In-App Purchase,7.51
T002130,P24538,2026-01-16,In-App Purchase,1.87
T002131,P24538,2026-01-16,In-App Purchase,7.51
T002132,P24538,2026-01-30,In-App Purchase,2.81
T002133,P24538,2026-01-12,In-App Purchase,14.09
T002134,P24548,2026-01-14,In-App Purchase,5.24
T002135,P24551,2026-01-16,In-App Purchase,2.09
T002136,P24555,2026-01-24,In-App Purchase,2.99
T002137,P24555,2026-01-24,In-App Purchase,2.99
T002138,P24555,2026-01-19,In-App Purchase,14.99
T002139,P24567,2026-01-17,In-App Purchase,8.39
T002140,P24567,2026-01-17,In-App Purchase,3.14
T002141,P24586,2026-01-03,In-App Purchase,1.99
T002142,P24592,2026-01-07,In-App Purchase,7.99
T002143,P24592,2026-01-07,In-App Purchase,4.99
T002144,P24597,2026-01-11,In-App Purchase,4.99
T002145,P24597,2026-01-28,In-App Purchase,4.99
T002146,P24622,2026-01-22,In-App Purchase,2.81
T002147,P24622,2026-01-26,In-App Purchase,7.51
T002148,P24636,2026-01-07,In-App Purchase,8.39
T002149,P24636,2026-01-07,In-App Purchase,15.74
T002150,P24651,2026-01-07,In-App Purchase,7.51
T002151,P24681,2026-01-05,In-App Purchase,2.81
T002152,P24693,2026-01-14,In-App Purchase,4.99
T002153,P24700,2026-01-15,In-App Purchase,2.99
T002154,P24704,2026-01-02,In-App Purchase,14.99
T002155,P24708,2026-01-23,In-App Purchase,3.14
T002156,P24708,2026-01-18,In-App Purchase,10.49
T002157,P24711,2026-01-23,In-App Purchase,2.09
T002158,P24713,2026-01-07,In-App Purchase,4.69
T002159,P24721,2026-01-15,In-App Purchase,2.99
T002160,P24729,2026-01-17,In-App Purchase,3.14
T002161,P24729,2026-01-17,In-App Purchase,2.09
T002162,P24730,2026-01-07,In-App Purchase,1.87
T002163,P24730,2026-01-13,In-App Purchase,4.69
T002164,P24733,2026-01-15,In-App Purchase,5.24
T002165,P24744,2026-01-11,In-App Purchase,4.99
T002166,P24750,2026-01-25,In-App Purchase,2.99
T002167,P24750,2026-01-13,In-App Purchase,9.99
T002168,P24752,2026-01-09,In-App Purchase,1.87
T002169,P24760,2026-01-12,In-App Purchase,5.24
T002170,P24776,2026-01-22,In-App Purchase,1.87
T002171,P24809,2026-01-04,In-App Purchase,2.81
T002172,P24809,2026-01-02,In-App Purchase,7.51
T002173,P24833,2026-01-09,In-App Purchase,9.39
T002174,P24833,2026-01-09,In-App Purchase,1.87
T002175,P24836,2026-01-04,In-App Purchase,3.14
T002176,P24836,2026-01-03,In-App Purchase,8.39
T002177,P24856,2026-01-25,In-App Purchase,4.99
T002178,P24858,2026-01-16,In-App Purchase,2.81
T002179,P24869,2026-01-10,In-App Purchase,14.09
T002180,P24869,2026-01-12,In-App Purchase,4.69
T002181,P24908,2026-01-14,In-App Purchase,7.99
T002182,P24908,2026-01-17,In-App Purchase,2.99
T002183,P24930,2026-01-11,In-App Purchase,5.24
T002184,P24967,2026-01-10,In-App Purchase,2.09
T002185,P24967,2026-01-28,In-App Purchase,2.09
T002186,P24968,2026-01-07,In-App Purchase,9.99
T002187,P25018,2026-01-09,In-App Purchase,1.87
T002188,P25018,2026-01-03,In-App Purchase,2.81
T002189,P25029,2026-01-11,In-App Purchase,5.24
T002190,P25060,2026-01-16,In-App Purchase,1.87
T002191,P25073,2026-01-19,In-App Purchase,3.14
T002192,P25079,2026-01-23,In-App Purchase,9.99
T002193,P25112,2026-01-21,In-App Purchase,4.69
T002194,P25120,2026-01-14,In-App Purchase,4.99
T002195,P25128,2026-01-01,In-App Purchase,14.99
T002196,P25132,2026-01-28,In-App Purchase,10.49
T002197,P25132,2026-01-17,In-App Purchase,5.24
T002198,P25132,2026-01-15,In-App Purchase,5.24
T002199,P25133,2026-01-14,In-App Purchase,2.09
T002200,P25144,2026-01-11,In-App Purchase,3.14
T002201,P25144,2026-01-11,In-App Purchase,8.39
T002202,P25154,2026-01-20,In-App Purchase,9.39
T002203,P25154,2026-01-20,In-App Purchase,14.09
T002204,P25176,2026-01-22,In-App Purchase,7.51
T002205,P25176,2026-01-22,In-App Purchase,2.81
T002206,P25188,2026-01-21,In-App Purchase,2.81
T002207,P25188,2026-01-23,In-App Purchase,1.87
T002208,P25204,2026-01-12,In-App Purchase,7.51
T002209,P25212,2026-01-12,In-App Purchase,15.74
T002210,P25233,2026-01-18,In-App Purchase,1.87
T002211,P25236,2026-01-23,In-App Purchase,2.99
T002212,P25253,2026-01-24,In-App Purchase,5.24
T002213,P25253,2026-01-15,In-App Purchase,10.49
T002214,P25253,2026-01-15,In-App Purchase,3.14
T002215,P25295,2026-01-20,In-App Purchase,3.14
T002216,P25296,2026-01-28,In-App Purchase,8.39
T002217,P25296,2026-01-21,In-App Purchase,3.14
T002218,P25301,2026-01-16,In-App Purchase,2.99
T002219,P25314,2026-01-19,In-App Purchase,1.99
T002220,P25315,2026-01-10,In-App Purchase,2.09
T002221,P25315,2026-01-13,In-App Purchase,5.24
T002222,P25323,2026-01-07,In-App Purchase,4.99
T002223,P25323,2026-01-07,In-App Purchase,2.99
T002224,P25339,2026-01-21,In-App Purchase,3.14
T002225,P25366,2026-01-16,In-App Purchase,4.69
T002226,P25384,2026-01-20,In-App Purchase,1.99
T002227,P25384,2026-01-02,In-App Purchase,2.99
T002228,P25384,2026-01-20,In-App Purchase,4.99
T002229,P25396,2026-01-05,In-App Purchase,5.24
T002230,P25396,2026-01-23,In-App Purchase,5.24
T002231,P25433,2026-01-20,In-App Purchase,2.99
T002232,P25447,2026-01-10,In-App Purchase,1.99
T002233,P25448,2026-01-23,In-App Purchase,8.39
T002234,P25455,2026-01-17,In-App Purchase,2.99
T002235,P25455,2026-01-11,In-App Purchase,1.99
T002236,P25466,2026-01-19,In-App Purchase,4.99
T002237,P25466,2026-01-11,In-App Purchase,2.99
T002238,P25477,2026-01-10,In-App Purchase,8.39
T002239,P25478,2026-01-12,In-App Purchase,2.81
T002240,P25483,2026-01-04,In-App Purchase,1.87
T002241,P25483,2026-01-04,In-App Purchase,7.51
T002242,P25505,2026-02-01,In-App Purchase,15.74
T002243,P25506,2026-01-04,In-App Purchase,8.39
T002244,P25506,2026-01-03,In-App Purchase,8.39
T002245,P25518,2026-01-17,In-App Purchase,8.39
T002246,P25521,2026-01-11,In-App Purchase,8.39
T002247,P25542,2026-01-21,In-App Purchase,9.39
T002248,P25552,2026-01-07,In-App Purchase,2.09
T002249,P25556,2026-01-15,In-App Purchase,14.99
T002250,P25559,2026-01-06,In-App Purchase,8.39
T002251,P25561,2026-01-02,In-App Purchase,1.99
T002252,P25561,2026-01-02,In-App Purchase,7.99
T002253,P25561,2026-01-02,In-App Purchase,4.99
T002254,P25582,2026-01-07,In-App Purchase,4.99
T002255,P25582,2026-01-09,In-App Purchase,1.99
T002256,P25582,2026-01-09,In-App Purchase,2.99
T002257,P25593,2026-01-02,In-App Purchase,3.14
T002258,P25602,2026-01-05,In-App Purchase,7.99
T002259,P25624,2026-01-17,In-App Purchase,2.99
T002260,P25624,2026-01-15,In-App Purchase,4.99
T002261,P25624,2026-01-17,In-App Purchase,4.99
T002262,P25666,2026-01-14,In-App Purchase,9.99
T002263,P25668,2026-01-09,In-App Purchase,4.99
T002264,P25668,2026-01-09,In-App Purchase,2.99
T002265,P25673,2026-01-03,In-App Purchase,3.14
T002266,P25673,2026-01-20,In-App Purchase,2.09
T002267,P25675,2026-01-08,In-App Purchase,1.99
T002268,P25684,2026-01-16,In-App Purchase,1.99
T002269,P25709,2026-01-15,In-App Purchase,5.24
T002270,P25743,2026-01-17,In-App Purchase,1.87
T002271,P25743,2026-01-05,In-App Purchase,2.81
T002272,P25750,2026-01-10,In-App Purchase,9.99
T002273,P25750,2026-01-03,In-App Purchase,2.99
T002274,P25750,2026-01-02,In-App Purchase,4.99
T002275,P25770,2026-01-19,In-App Purchase,1.87
T002276,P25789,2026-01-07,In-App Purchase,10.49
T002277,P25793,2026-01-10,In-App Purchase,2.99
T002278,P25808,2026-01-06,In-App Purchase,4.99
T002279,P25808,2026-01-09,In-App Purchase,2.99
T002280,P25821,2026-01-06,In-App Purchase,2.09
T002281,P25846,2026-01-11,In-App Purchase,4.99
T002282,P25846,2026-01-11,In-App Purchase,7.99
T002283,P25860,2026-01-11,In-App Purchase,1.99
T002284,P25860,2026-01-12,In-App Purchase,2.99
T002285,P25865,2026-01-26,In-App Purchase,7.99
T002286,P25865,2026-01-26,In-App Purchase,14.99
T002287,P25884,2026-01-08,In-App Purchase,3.14
T002288,P25884,2026-01-05,In-App Purchase,5.24
T002289,P25908,2026-01-16,In-App Purchase,4.99
T002290,P25908,2026-01-16,In-App Purchase,9.99
T002291,P25934,2026-01-06,In-App Purchase,2.99
T002292,P25938,2026-01-08,In-App Purchase,2.99
T002293,P25938,2026-01-08,In-App Purchase,4.99
T002294,P25964,2026-01-06,In-App Purchase,3.14
T002295,P25986,2026-01-17,In-App Purchase,2.81
T002296,P25989,2026-01-22,In-App Purchase,2.09
T002297,P26002,2026-01-25,In-App Purchase,2.99
T002298,P26021,2026-01-11,In-App Purchase,7.99
T002299,P26023,2026-01-23,In-App Purchase,4.69
T002300,P26036,2026-01-23,In-App Purchase,4.69
T002301,P26040,2026-01-11,In-App Purchase,3.14
T002302,P26050,2026-01-13,In-App Purchase,14.99
T002303,P26050,2026-01-16,In-App Purchase,9.99
T002304,P26050,2026-01-11,In-App Purchase,14.99
T002305,P26050,2026-01-01,In-App Purchase,14.99
T002306,P26061,2026-01-16,In-App Purchase,7.99
T002307,P26068,2026-01-14,In-App Purchase,15.74
T002308,P26068,2026-01-14,In-App Purchase,5.24
T002309,P26073,2026-01-12,In-App Purchase,9.99
T002310,P26105,2026-01-12,In-App Purchase,3.14
T002311,P26105,2026-01-13,In-App Purchase,5.24
T002312,P26105,2026-01-07,In-App Purchase,2.09
T002313,P26121,2026-01-21,In-App Purchase,2.81
T002314,P26121,2026-01-20,In-App Purchase,2.81
T002315,P26136,2026-01-13,In-App Purchase,4.69
T002316,P26136,2026-01-08,In-App Purchase,4.69
T002317,P26149,2026-01-17,In-App Purchase,5.24
T002318,P26179,2026-01-16,In-App Purchase,2.81
T002319,P26191,2026-01-14,In-App Purchase,7.99
T002320,P26194,2026-02-01,In-App Purchase,9.39
T002321,P26208,2026-01-15,In-App Purchase,5.24
T002322,P26210,2026-01-03,In-App Purchase,8.39
T002323,P26218,2026-01-07,In-App Purchase,2.81
T002324,P26218,2026-01-07,In-App Purchase,2.81
T002325,P26247,2026-01-15,In-App Purchase,4.99
T002326,P26259,2026-01-15,In-App Purchase,2.81
T002327,P26315,2026-01-03,In-App Purchase,7.99
T002328,P26331,2026-01-11,In-App Purchase,14.99
T002329,P26334,2026-01-11,In-App Purchase,4.69
T002330,P26377,2026-01-02,In-App Purchase,7.51
T002331,P26377,2026-01-16,In-App Purchase,4.69
T002332,P26383,2026-01-16,In-App Purchase,5.24
T002333,P26391,2026-01-11,In-App Purchase,1.87
T002334,P26391,2026-01-07,In-App Purchase,7.51
T002335,P26397,2026-01-04,In-App Purchase,7.99
T002336,P26407,2026-01-15,In-App Purchase,1.99
T002337,P26409,2026-01-06,In-App Purchase,7.99
T002338,P26414,2026-01-15,In-App Purchase,3.14
T002339,P26435,2026-01-19,In-App Purchase,8.39
T002340,P26438,2026-01-10,In-App Purchase,5.24
T002341,P26451,2026-01-11,In-App Purchase,2.09
T002342,P26462,2026-01-12,In-App Purchase,4.99
T002343,P26462,2026-01-28,In-App Purchase,14.99
T002344,P26470,2026-01-14,In-App Purchase,5.24
T002345,P26474,2026-01-28,In-App Purchase,8.39
T002346,P26480,2026-01-08,In-App Purchase,5.24
T002347,P26494,2026-01-08,In-App Purchase,1.99
T002348,P26503,2026-01-09,In-App Purchase,15.74
T002349,P26519,2026-01-13,In-App Purchase,2.09
T002350,P26533,2026-01-11,In-App Purchase,9.39
T002351,P26548,2026-01-08,In-App Purchase,4.69
T002352,P26548,2026-01-21,In-App Purchase,7.51
T002353,P26566,2026-01-04,In-App Purchase,8.39
T002354,P26619,2026-01-11,In-App Purchase,1.87
T002355,P26622,2026-01-13,In-App Purchase,5.24
T002356,P26622,2026-01-02,In-App Purchase,10.49
T002357,P26661,2026-01-23,In-App Purchase,5.24
T002358,P26673,2026-01-15,In-App Purchase,2.09
T002359,P26682,2026-01-11,In-App Purchase,3.14
T002360,P26715,2026-01-15,In-App Purchase,15.74
T002361,P26734,2026-01-14,In-App Purchase,2.09
T002362,P26734,2026-01-09,In-App Purchase,15.74
T002363,P26765,2026-01-06,In-App Purchase,9.39
T002364,P26766,2026-01-07,In-App Purchase,2.09
T002365,P26766,2026-01-05,In-App Purchase,5.24
T002366,P26782,2026-01-23,In-App Purchase,4.69
T002367,P26804,2026-01-13,In-App Purchase,4.69
T002368,P26805,2026-01-06,In-App Purchase,5.24
T002369,P26833,2026-01-01,In-App Purchase,1.99
T002370,P26836,2026-01-05,In-App Purchase,9.99
T002371,P26842,2026-01-09,In-App Purchase,2.09
T002372,P26868,2026-01-15,In-App Purchase,9.39
T002373,P26872,2026-01-19,In-App Purchase,2.09
T002374,P26878,2026-01-16,In-App Purchase,8.39
T002375,P26878,2026-01-06,In-App Purchase,10.49
T002376,P26883,2026-01-16,In-App Purchase,14.99
T002377,P26923,2026-01-11,In-App Purchase,2.99
T002378,P26930,2026-01-18,In-App Purchase,2.09
T002379,P26940,2026-01-17,In-App Purchase,8.39
T002380,P26942,2026-01-15,In-App Purchase,9.99
T002381,P26949,2026-01-10,In-App Purchase,3.14
T002382,P26949,2026-01-05,In-App Purchase,5.24
T002383,P26964,2026-01-20,In-App Purchase,5.24
T002384,P26967,2026-01-06,In-App Purchase,5.24
T002385,P26980,2026-01-02,In-App Purchase,4.69
T002386,P26987,2026-01-07,In-App Purchase,1.87
T002387,P26987,2026-01-10,In-App Purchase,1.87
T002388,P26997,2026-01-08,In-App Purchase,3.14
T002389,P26998,2026-01-19,In-App Purchase,4.99
T002390,P27010,2026-01-08,In-App Purchase,2.81
T002391,P27015,2026-01-29,In-App Purchase,4.99
T002392,P27016,2026-01-08,In-App Purchase,4.99
T002393,P27017,2026-01-21,In-App Purchase,5.24
T002394,P27022,2026-01-12,In-App Purchase,4.99
T002395,P27022,2026-01-01,In-App Purchase,7.99
T002396,P27023,2026-01-14,In-App Purchase,10.49
T002397,P27028,2026-01-15,In-App Purchase,1.87
T002398,P27037,2026-01-11,In-App Purchase,2.81
T002399,P27037,2026-01-11,In-App Purchase,4.69
T002400,P27047,2026-01-14,In-App Purchase,5.24
T002401,P27091,2026-01-15,In-App Purchase,5.24
T002402,P27091,2026-01-17,In-App Purchase,2.09
T002403,P27094,2026-01-10,In-App Purchase,10.49
T002404,P27101,2026-01-21,In-App Purchase,2.81
T002405,P27101,2026-01-14,In-App Purchase,9.39
T002406,P27126,2026-01-08,In-App Purchase,5.24
T002407,P27129,2026-01-19,In-App Purchase,5.24
T002408,P27136,2026-01-15,In-App Purchase,4.99
T002409,P27136,2026-01-12,In-App Purchase,9.99
T002410,P27138,2026-01-22,In-App Purchase,3.14
T002411,P27140,2026-01-13,In-App Purchase,1.99
T002412,P27147,2026-02-02,In-App Purchase,4.69
T002413,P27169,2026-01-04,In-App Purchase,3.14
T002414,P27184,2026-01-24,In-App Purchase,3.14
T002415,P27195,2026-01-10,In-App Purchase,8.39
T002416,P27195,2026-01-10,In-App Purchase,3.14
T002417,P27201,2026-01-24,In-App Purchase,4.99
T002418,P27220,2026-01-06,In-App Purchase,5.24
T002419,P27241,2026-02-01,In-App Purchase,2.99
T002420,P27241,2026-02-01,In-App Purchase,2.99
T002421,P27245,2026-01-13,In-App Purchase,9.39
T002422,P27247,2026-01-23,In-App Purchase,1.87
T002423,P27249,2026-01-14,In-App Purchase,2.09
T002424,P27288,2026-01-11,In-App Purchase,1.99
T002425,P27345,2026-02-03,In-App Purchase,5.24
T002426,P27347,2026-01-08,In-App Purchase,5.24
T002427,P27379,2026-01-12,In-App Purchase,8.39
T002428,P27380,2026-01-15,In-App Purchase,10.49
T002429,P27395,2026-01-03,In-App Purchase,7.99
T002430,P27400,2026-01-12,In-App Purchase,2.99
T002431,P27402,2026-01-04,In-App Purchase,1.87
T002432,P27402,2026-01-01,In-App Purchase,4.69
T002433,P27402,2026-01-04,In-App Purchase,4.69
T002434,P27418,2026-01-09,In-App Purchase,3.14
T002435,P27418,2026-01-21,In-App Purchase,5.24
T002436,P27451,2026-01-27,In-App Purchase,8.39
T002437,P27457,2026-01-20,In-App Purchase,9.39
T002438,P27457,2026-01-20,In-App Purchase,2.81
T002439,P27466,2026-01-15,In-App Purchase,15.74
T002440,P27466,2026-01-26,In-App Purchase,8.39
T002441,P27489,2026-01-08,In-App Purchase,3.14
T002442,P27502,2026-01-14,In-App Purchase,4.99
T002443,P27504,2026-01-06,In-App Purchase,14.09
T002444,P27504,2026-01-03,In-App Purchase,4.69
T002445,P27504,2026-01-06,In-App Purchase,1.87
T002446,P27506,2026-01-27,In-App Purchase,5.24
T002447,P27517,2026-01-14,In-App Purchase,1.99
T002448,P27517,2026-01-04,In-App Purchase,2.99
T002449,P27527,2026-01-06,In-App Purchase,7.51
T002450,P27540,2026-01-06,In-App Purchase,1.87
T002451,P27545,2026-01-11,In-App Purchase,3.14
T002452,P27550,2026-01-12,In-App Purchase,10.49
T002453,P27564,2026-01-09,In-App Purchase,2.81
T002454,P27571,2026-01-13,In-App Purchase,8.39
T002455,P27571,2026-01-11,In-App Purchase,2.09
T002456,P27587,2026-01-07,In-App Purchase,1.99
T002457,P27587,2026-01-07,In-App Purchase,1.99
T002458,P27587,2026-01-07,In-App Purchase,4.99
T002459,P27587,2026-01-07,In-App Purchase,14.99
T002460,P27619,2026-01-11,In-App Purchase,14.09
T002461,P27619,2026-01-24,In-App Purchase,4.69
T002462,P27621,2026-01-20,In-App Purchase,1.99
T002463,P27647,2026-01-17,In-App Purchase,2.99
T002464,P27647,2026-01-15,In-App Purchase,7.99
T002465,P27647,2026-01-15,In-App Purchase,1.99
T002466,P27664,2026-01-17,In-App Purchase,2.09
T002467,P27666,2026-01-02,In-App Purchase,2.09
T002468,P27675,2026-01-14,In-App Purchase,9.39
T002469,P27675,2026-01-14,In-App Purchase,14.09
T002470,P27680,2026-01-15,In-App Purchase,2.81
T002471,P27681,2026-01-17,In-App Purchase,2.81
T002472,P27683,2026-01-10,In-App Purchase,4.69
T002473,P27731,2026-01-08,In-App Purchase,9.99
T002474,P27749,2026-01-11,In-App Purchase,8.39
T002475,P27764,2026-01-13,In-App Purchase,4.99
T002476,P27764,2026-01-22,In-App Purchase,4.99
T002477,P27780,2026-01-08,In-App Purchase,15.74
T002478,P27789,2026-01-12,In-App Purchase,9.99
T002479,P27812,2026-01-15,In-App Purchase,1.99
T002480,P27812,2026-02-02,In-App Purchase,7.99
T002481,P27820,2026-01-25,In-App Purchase,15.74
T002482,P27820,2026-01-12,In-App Purchase,10.49
T002483,P27826,2026-01-11,In-App Purchase,8.39
T002484,P27838,2026-01-13,In-App Purchase,1.99
T002485,P27840,2026-01-11,In-App Purchase,3.14
T002486,P27840,2026-01-13,In-App Purchase,10.49
T002487,P27852,2026-01-04,In-App Purchase,1.87
T002488,P27854,2026-01-12,In-App Purchase,1.87
T002489,P27865,2026-01-22,In-App Purchase,5.24
T002490,P27868,2026-01-14,In-App Purchase,3.14
T002491,P27868,2026-01-14,In-App Purchase,2.09
T002492,P27872,2026-01-24,In-App Purchase,10.49
T002493,P27874,2026-01-24,In-App Purchase,2.09
T002494,P27874,2026-01-18,In-App Purchase,8.39
T002495,P27923,2026-01-22,In-App Purchase,2.81
T002496,P27933,2026-01-10,In-App Purchase,7.51
T002497,P27936,2026-01-24,In-App Purchase,2.81
T002498,P27937,2026-01-04,In-App Purchase,9.99
T002499,P27937,2026-01-07,In-App Purchase,4.99
T002500,P27955,2026-01-10,In-App Purchase,4.99
T002501,P27957,2026-01-05,In-App Purchase,14.09
T002502,P27957,2026-01-12,In-App Purchase,1.87
T002503,P27985,2026-01-05,In-App Purchase,4.69
T002504,P27993,2026-01-19,In-App Purchase,2.09
T002505,P27994,2026-01-21,In-App Purchase,4.69
T002506,P28003,2026-01-21,In-App Purchase,7.51
T002507,P28037,2026-01-10,In-App Purchase,2.09
T002508,P28037,2026-01-08,In-App Purchase,10.49
T002509,P28056,2026-01-26,In-App Purchase,1.87
T002510,P28056,2026-01-25,In-App Purchase,7.51
T002511,P28069,2026-01-23,In-App Purchase,9.39
T002512,P28069,2026-01-14,In-App Purchase,1.87
T002513,P28069,2026-01-23,In-App Purchase,7.51
T002514,P28071,2026-01-21,In-App Purchase,1.99
T002515,P28098,2026-01-09,In-App Purchase,2.99
T002516,P28168,2026-01-06,In-App Purchase,9.39
T002517,P28189,2026-01-13,In-App Purchase,5.24
T002518,P28191,2026-01-19,In-App Purchase,7.99
T002519,P28228,2026-01-25,In-App Purchase,2.09
T002520,P28228,2026-01-25,In-App Purchase,3.14
T002521,P28239,2026-01-07,In-App Purchase,10.49
T002522,P28253,2026-01-10,In-App Purchase,9.99
T002523,P28253,2026-01-10,In-App Purchase,2.99
T002524,P28253,2026-01-07,In-App Purchase,4.99
T002525,P28253,2026-01-10,In-App Purchase,7.99
T002526,P28257,2026-01-09,In-App Purchase,4.99
T002527,P28257,2026-01-17,In-App Purchase,2.99
T002528,P28273,2026-01-16,In-App Purchase,5.24
T002529,P28294,2026-01-11,In-App Purchase,1.87
T002530,P28299,2026-01-10,In-App Purchase,2.09
T002531,P28299,2026-01-10,In-App Purchase,15.74
T002532,P28322,2026-01-24,In-App Purchase,7.99
T002533,P28322,2026-01-23,In-App Purchase,4.99
T002534,P28347,2026-01-03,In-App Purchase,7.51
T002535,P28363,2026-01-12,In-App Purchase,4.99
T002536,P28363,2026-01-16,In-App Purchase,4.99
T002537,P28381,2026-01-26,In-App Purchase,4.69
T002538,P28390,2026-01-21,In-App Purchase,9.39
T002539,P28406,2026-01-29,In-App Purchase,9.39
T002540,P28439,2026-01-14,In-App Purchase,5.24
T002541,P28442,2026-01-17,In-App Purchase,2.09
T002542,P28442,2026-01-18,In-App Purchase,10.49
T002543,P28473,2026-01-17,In-App Purchase,14.99
T002544,P28480,2026-01-09,In-App Purchase,1.87
T002545,P28480,2026-01-04,In-App Purchase,2.81
T002546,P28480,2026-01-09,In-App Purchase,4.69
T002547,P28480,2026-01-07,In-App Purchase,1.87
T002548,P28483,2026-02-01,In-App Purchase,1.99
T002549,P28494,2026-01-23,In-App Purchase,4.99
T002550,P28502,2026-01-07,In-App Purchase,10.49
T002551,P28511,2026-01-15,In-App Purchase,2.99
T002552,P28521,2026-01-13,In-App Purchase,5.24
T002553,P28523,2026-01-15,In-App Purchase,5.24
T002554,P28523,2026-01-13,In-App Purchase,2.09
T002555,P28537,2026-01-05,In-App Purchase,4.69
T002556,P28544,2026-01-19,In-App Purchase,7.99
T002557,P28574,2026-01-16,In-App Purchase,8.39
T002558,P28600,2026-01-10,In-App Purchase,2.09
T002559,P28605,2026-01-15,In-App Purchase,2.81
T002560,P28608,2026-01-23,In-App Purchase,4.69
T002561,P28615,2026-01-22,In-App Purchase,4.69
T002562,P28615,2026-01-22,In-App Purchase,2.81
T002563,P28633,2026-01-26,In-App Purchase,5.24
T002564,P28633,2026-01-13,In-App Purchase,5.24
T002565,P28696,2026-01-01,In-App Purchase,3.14
T002566,P28705,2026-01-08,In-App Purchase,14.09
T002567,P28706,2026-01-29,In-App Purchase,1.87
T002568,P28712,2026-01-11,In-App Purchase,2.81
T002569,P28718,2026-01-13,In-App Purchase,5.24
T002570,P28744,2026-01-02,In-App Purchase,3.14
T002571,P28762,2026-01-03,In-App Purchase,5.24
T002572,P28790,2026-01-08,In-App Purchase,9.39
T002573,P28814,2026-01-21,In-App Purchase,2.99
T002574,P28814,2026-01-26,In-App Purchase,2.99
T002575,P28823,2026-01-12,In-App Purchase,2.09
T002576,P28835,2026-01-13,In-App Purchase,8.39
T002577,P28835,2026-01-24,In-App Purchase,5.24
T002578,P28835,2026-01-13,In-App Purchase,5.24
T002579,P28836,2026-01-08,In-App Purchase,5.24
T002580,P28854,2026-01-10,In-App Purchase,1.87
T002581,P28854,2026-01-05,In-App Purchase,1.87
T002582,P28878,2026-02-02,In-App Purchase,2.81
T002583,P28882,2026-01-13,In-App Purchase,5.24
T002584,P28883,2026-01-08,In-App Purchase,8.39
